15786871,0.3
15786872,0.3
15786873,0.2
15786874,0.3
15786875,0.2
15786876,0.3
15786877,0.33
15786878,0.4
15786879,1.58
15786880,0.42
15786881,0.2
15786882,0.1
15786883,0.3
15786884,0.12
15786885,0.2
15786886,0.3
15786887,1
15786888,0.8
15786889,0.83
15786890,41.77
15786891,4.87
15786892,1.58
15786893,1
15786894,0.3
15786895,0.2
15786896,0.39
15786897,0.41
15786898,0.19
15786899,0.4
15786900,0.4
15786901,0.3
15786902,0.12
15786903,0.19
15786904,0.4
15786905,0.4
15786906,0.7
15786907,0.34
15786908,0.44
15786909,1.58
15786910,0.28
15786911,2.61
15786912,3.98
15786913,6.08
15786914,1.05
15786915,0.15
15786916,0.12
15786917,0.7
15786918,0.6
15786919,0.6
15786920,0.8
15786921,0.5
15786922,0.5
15786923,0.6
15786924,0.3
15786925,0.2
15786926,0.2
15786927,0.1
15786928,0.3
15786929,0.1
15786930,0.1
15786931,0.1
15786932,0.1
15786933,0.1
15786934,0.1
15786935,0.1
15786936,0.1
15786937,0.2
15786938,0.1
15786939,0.3
15786940,0.1
15786941,0.2
15786942,0.1
15786943,0.2
15786944,0.1
15786945,0.1
15786946,0.2
15786947,0.2
15786948,0.1
15786949,0.1
15786950,0.1
15786951,0.2
15786952,0.3
