15785871,0.6
15785872,0.6
15785873,0.5
15785874,0.3
15785875,0.12
15785876,0.13
15785877,0.14
15785878,0.14
15785879,1.21
15785880,4.09
15785881,4.98
15785882,4.99
15785883,1.21
15785884,0.33
15785885,0.24
15785886,0.13
15785887,0.29
15785888,5.04
15785889,1.08
15785890,0.17
15785891,0.15
15785892,0.15
15785893,0.13
15785894,0.16
15785895,0.11
15785896,0.7
15785897,0.6
15785898,0.9
15785899,0.6
15785900,0.11
15785901,0.8
15785902,0.8
15785903,0.5
15785904,0.1
15785905,0.1
15785906,0.2
15785907,0.1
15785908,0.1
15785909,0.6
15785910,0.1
15785911,0.1
15785912,0
15785913,0.1
15785914,0.2
15785915,0.1
15785916,0.1
15785917,0
15785918,0.1
15785919,0.1
15785920,0.1
15785921,0.1
15785922,0.1
15785923,0.1
15785924,0.1
15785925,0.1
15785926,0.1
15785927,0.1
15785928,0.1
15785929,0.1
15785930,0.4
15785931,0.1
15785932,0
15785933,0.1
15785934,0.1
15785935,0.1
15785936,0.2
15785937,0.2
15785938,0.1
15785939,0.1
15785940,0.1
15785941,0
15785942,0
15785943,0
15785944,0
15785945,0.2
15785946,0.1
15785947,0.1
15785948,0.1
15785949,0.2
15785950,0.2
15785951,0.2
15785952,0.2
15785953,0.1
15785954,0.2
15785955,0.5
15785956,0.2
15785957,0.1
15785958,0.1
15785959,0.2
15785960,0.6
15785961,0.2
15785962,0.1
15785963,0.2
15785964,0.3
15785965,0.1
15785966,0.1
15785967,0.1
15785968,0.3
15785969,0.1
15785970,0.2
15785971,0.1
15785972,0.2
15785973,0.2
15785974,0.2
15785975,0.4
15785976,0.1
