15791501,0.7
15791502,0.7
15791503,0.4
15791504,0.7
15791505,0.24
15791506,0.12
15791507,0.8
15791508,0.17
15791509,1
15791510,0.2
15791511,0.6
15791512,0.2
15791513,0.2
15791514,0.1
15791515,0.3
15791516,0.3
15791517,0.12
15791518,0.13
15791519,0.17
15791520,0.31
15791521,0.37
15791522,1
15791523,1
15791524,0.68
15791525,0.37
15791526,1
15791527,0.6
15791528,0.5
15791529,0.57
15791530,0.33
15791531,0.3
15791532,0.4
15791533,0.28
15791534,0.14
15791535,0.3
15791536,0.15
15791537,0.1
15791538,0.8
15791539,0.7
15791540,0.7
15791541,1
15791542,0.8
15791543,0.7
15791544,0.6
15791545,0.15
15791546,0.31
15791547,1
15791548,1
15791549,0.4
15791550,0.22
15791551,0.13
15791552,0.13
15791553,0.2
15791554,0
15791555,0
15791556,0
15791557,0
15791558,0.1
15791559,0.1
15791560,0.1
15791561,0
15791562,0.4
15791563,0
15791564,0
15791565,0
15791566,0
15791567,0.4
15791568,0.16
15791569,0.8
15791570,0.9
15791571,0.4
15791572,0.8
15791573,0.1
15791574,0
15791575,0
15791576,0
15791577,0
15791578,0
15791579,0
15791580,0
15791581,0.2
15791582,1
15791583,0.8
15791584,0.16
15791585,0.24
15791586,1.16
15791587,2.75
15791588,3.61
15791589,3.27
15791590,4.74
15791591,0.9
15791592,0.75
15791593,0.18
15791594,0.6
15791595,0.2
15791596,0.4
15791597,0.5
15791598,0.41
15791599,0.6
15791600,0.2
15791601,0.14
15791602,0.4
15791603,0.7
15791604,1
15791605,0.4
15791606,0.21
15791607,0.14
15791608,0.11
15791609,0.75
15791610,0.71
15791611,0.34
15791612,0.31
15791613,1
15791614,0.77
15791615,0.19
15791616,0.24
15791617,0.34
15791618,0.28
15791619,1
15791620,0.21
15791621,0.2
15791622,0.9
15791623,0.19
15791624,0.19
