15765101,0.3
15765102,0.2
15765103,0.1
15765104,0.2
15765105,0.2
15765106,0.1
15765107,0.2
15765108,0.2
15765109,0.1
15765110,0
15765111,0
15765112,0
15765113,0.1
15765114,0.1
15765115,0
15765116,0
15765117,0.2
15765118,0.2
15765119,0.1
15765120,0
15765121,0.1
15765122,0.1
15765123,0.2
15765124,0.1
15765125,0.1
15765126,0
15765127,0.1
15765128,0.1
15765129,0.1
15765130,0.1
15765131,0
15765132,0.1
15765133,0.2
15765134,0.1
15765135,8.84
15765136,0.26
15765137,0.15
15765138,0.11
15765139,0.3
15765140,0.4
15765141,0
15765142,0.1
15765143,0.1
15765144,0
15765145,0.2
15765146,0.1
15765147,0.1
15765148,0.2
15765149,0.1
15765150,0.2
15765151,0.1
15765152,0.1
15765153,0
15765154,0.1
15765155,0.1
15765156,0.2
15765157,0.1
15765158,0
15765159,0.2
15765160,0.2
15765161,0.1
15765162,0.1
15765163,0.1
15765164,0.1
15765165,0.1
15765166,0.1
15765167,0.1
15765168,0.1
15765169,0.1
15765170,0.1
15765171,0.1
15765172,0
15765173,0.1
15765174,0
15765175,0
15765176,0
15765177,0
15765178,0
15765179,0
15765180,0.1
15765181,0.1
15765182,0.1
15765183,0.1
15765184,0.3
15765185,0.1
15765186,0.1
15765187,0
15765188,0.1
15765189,0.1
15765190,0.1
15765191,0.2
15765192,0.1
15765193,0.1
15765194,0.1
15765195,0.1
15765196,0
15765197,0
15765198,0.1
15765199,0.1
15765200,0.1
15765201,0.1
15765202,0.1
15765203,0.2
15765204,0
15765205,0.1
15765206,0.2
15765207,0.1
15765208,0.1
15765209,0.1
15765210,0.1
15765211,0
15765212,0
15765213,0
15765214,0
15765215,0
15765216,0
15765217,0
15765218,0.1
15765219,0
15765220,0
15765221,0.1
15765222,0
15765223,0
15765224,0
15765225,0
15765226,0.1
15765227,0
15765228,0.1
15765229,0.1
15765230,0.7
15765231,0.1
15765232,0.1
15765233,0.1
15765234,0.1
15765235,0.1
15765236,0.1
15765237,0.3
15765238,0.41
15765239,3.39
15765240,4.32
15765241,3.71
15765242,9.96
15765243,2.08
15765244,1.03
15765245,0.94
15765246,0.19
15765247,0.86
15765248,0.39
15765249,0.4
15765250,0.65
15765251,0.53
15765252,0.21
15765253,0.12
15765254,0.47
15765255,0.67
15765256,0.3
15765257,0.38
15765258,0.25
15765259,0.38
15765260,0.54
15765261,0.4
15765262,0.47
15765263,0.4
15765264,0.75
15765265,0.6
15765266,0.4
15765267,0.3
15765268,0.2
15765269,0.1
15765270,0.1
15765271,0.1
15765272,0.1
