15785331,0.3
15785332,0.1
15785333,0.1
15785334,0.2
15785335,0.1
15785336,0.1
15785337,0.1
15785338,0
15785339,0.1
15785340,0.1
15785341,0.1
15785342,0.1
15785343,0.1
15785344,0.1
15785345,0.1
15785346,0
15785347,0.1
15785348,0.2
15785349,0.1
15785350,0.1
15785351,0.2
15785352,0.1
15785353,0
15785354,0.1
15785355,0.1
15785356,0.1
15785357,0.1
15785358,0.1
15785359,0.1
15785360,0.1
15785361,0.2
15785362,0.1
15785363,0.1
15785364,0.1
15785365,0.1
15785366,0.1
15785367,0.1
15785368,0.2
15785369,0.1
15785370,0.1
15785371,0.1
15785372,0.1
15785373,0.1
15785374,0.2
15785375,0.1
15785376,0.1
15785377,0.1
15785378,0.1
15785379,0.3
15785380,0.2
15785381,0.4
15785382,0.1
15785383,0.1
15785384,0.1
15785385,0.1
15785386,0.1
15785387,0.1
15785388,0.1
15785389,0.3
15785390,0.1
15785391,0.1
15785392,0.2
15785393,0
15785394,0.1
15785395,0
15785396,0
15785397,0
15785398,0.12
15785399,0.1
15785400,0
15785401,0
15785402,0
15785403,0
15785404,0.1
15785405,0.2
15785406,0.1
15785407,0.1
15785408,0
15785409,0.1
15785410,0
15785411,0.2
15785412,0
15785413,0.18
15785414,0.1
15785415,0
15785416,0.2
15785417,0.1
15785418,0.3
15785419,0.37
15785420,0.6
15785421,0.1
15785422,0.1
15785423,0.1
15785424,0
15785425,0
15785426,0.15
15785427,0.48
15785428,0
15785429,0.4
15785430,0
15785431,0.1
15785432,0.4
15785433,0.7
15785434,0.15
15785435,0.51
15785436,0.4
15785437,0.7
15785438,0.4
15785439,0.4
15785440,0.1
15785441,0.1
15785442,0.1
15785443,0
15785444,0.1
15785445,0.1
15785446,0.1
15785447,0.1
15785448,0
15785449,0
15785450,0.1
