15784641,0.2
15784642,0.1
15784643,0.1
15784644,0.1
15784645,0.3
15784646,0.1
15784647,0.2
15784648,0.2
15784649,0.1
15784650,0.18
15784651,0.2
15784652,0.3
15784653,0.2
15784654,0.1
15784655,0.1
15784656,0.2
15784657,0.4
15784658,0.8
15784659,0.7
15784660,0.17
15784661,0.6
15784662,0.5
15784663,0.19
15784664,0.3
15784665,0.2
15784666,0.1
15784667,0.2
15784668,0.1
15784669,0.1
15784670,0.2
15784671,0.1
15784672,0.2
15784673,0.1
15784674,0.1
15784675,0.1
15784676,0
15784677,0.4
15784678,0.7
15784679,0.3
15784680,0
15784681,0.12
15784682,0.2
15784683,0.1
15784684,0.2
15784685,0.4
15784686,0.1
15784687,0.1
15784688,0.1
15784689,0.2
15784690,0.2
15784691,0.6
15784692,0.1
15784693,0.1
15784694,0.1
15784695,0.1
15784696,0.5
15784697,0.2
15784698,0.1
15784699,0.1
15784700,0.2
15784701,0.3
15784702,0.3
15784703,0.2
15784704,0.2
15784705,0.3
15784706,0.37
15784707,1
15784708,0.3
15784709,0.1
15784710,0.1
15784711,0.1
15784712,0
15784713,0.1
15784714,0.1
15784715,0.1
15784716,0.1
15784717,0.1
15784718,0.1
15784719,0.1
15784720,0.1
15784721,0.1
15784722,0.1
15784723,0.2
15784724,0.2
15784725,0.2
15784726,0.1
15784727,0.33
15784728,3.77
15784729,0.62
15784730,0.54
15784731,1.67
15784732,0.88
15784733,0.27
15784734,0.53
15784735,3.87
15784736,1.33
15784737,4.52
15784738,1.69
15784739,3.57
15784740,1.05
15784741,0.74
15784742,1.38
15784743,0.69
15784744,0.5
15784745,1.25
15784746,0.79
15784747,0.6
15784748,0.88
15784749,2.48
15784750,2.03
15784751,1.58
15784752,0.6
15784753,0.3
15784754,0.3
15784755,0.4
15784756,1.32
15784757,0.4
15784758,0.2
15784759,0.1
15784760,0.2
15784761,0.22
15784762,2.58
15784763,2.03
15784764,0.57
15784765,1.04
15784766,0.39
15784767,0.23
15784768,0.13
15784769,0.12
15784770,0.5
15784771,0.88
15784772,0.42
15784773,0.2
15784774,0.14
15784775,0.18
15784776,0.18
15784777,0.23
15784778,0.2
15784779,0.1
15784780,0.41
15784781,0.25
15784782,0.16
15784783,1.05
15784784,0.36
15784785,0.3
15784786,0.8
15784787,2.53
15784788,0.64
15784789,1.65
15784790,1.8
15784791,1.72
15784792,1.04
15784793,2.82
15784794,3.39
15784795,0.48
15784796,0.16
15784797,0.7
15784798,0.8
