15784001,0.3
15784002,0.2
15784003,0.3
15784004,0.9
15784005,0.3
15784006,0.3
15784007,0.2
15784008,0.7
15784009,0.7
15784010,0.6
15784011,0.9
15784012,0.4
15784013,0.4
15784014,0.7
15784015,0.13
15784016,0.3
15784017,0.25
15784018,0.31
15784019,0.11
15784020,0.33
15784021,0.17
15784022,1
15784023,0.3
15784024,0.19
15784025,0.22
15784026,0.93
15784027,0.2
15784028,0.5
15784029,0.4
15784030,0.5
15784031,0.3
15784032,0.4
15784033,0.2
15784034,0.8
15784035,0.3
15784036,0.3
15784037,0.16
15784038,1.01
15784039,0.17
15784040,0.36
15784041,0.57
15784042,3.52
15784043,1.17
15784044,4.57
15784045,3.1
15784046,1.25
15784047,0.33
15784048,0.28
15784049,1.08
15784050,0.7
15784051,0.25
15784052,0.4
15784053,0.2
15784054,0.4
15784055,0.19
15784056,0.2
15784057,0.33
15784058,0.24
15784059,0.36
15784060,0.91
15784061,0.92
15784062,2.11
15784063,1.83
15784064,2.96
15784065,0.95
15784066,0.55
15784067,0.84
15784068,0.79
15784069,1.25
15784070,1.17
15784071,0.64
15784072,0.13
15784073,0.28
15784074,0.13
15784075,0.21
15784076,0.86
15784077,1.1
15784078,0.37
15784079,0.45
15784080,0.23
15784081,0.5
15784082,0.9
15784083,0.3
15784084,0.6
15784085,0.2
15784086,0.1
15784087,0.4
15784088,0.3
15784089,0.3
15784090,0.6
15784091,0.1
15784092,0.1
15784093,0.1
15784094,0.14
15784095,0.11
15784096,0.3
15784097,0.4
15784098,1.86
15784099,2.02
15784100,2.63
15784101,0.3
15784102,0.37
15784103,0.3
15784104,0.3
15784105,0.2
15784106,0.1
15784107,0.2
15784108,0.2
15784109,0.1
15784110,0.2
15784111,0.1
15784112,0.1
15784113,0.3
15784114,0.1
15784115,0.1
15784116,0.1
15784117,0.1
15784118,0
15784119,0.1
15784120,0.1
15784121,0.2
15784122,0.3
15784123,0.14
15784124,0.2
15784125,0.2
15784126,0.2
15784127,0.3
15784128,0.2
15784129,0.2
15784130,0.1
15784131,0.1
15784132,0.1
15784133,0.1
15784134,0.1
15784135,0.1
15784136,0.1
15784137,0.1
15784138,0.1
15784139,1
15784140,0.2
15784141,0.9
15784142,0.9
15784143,0.24
15784144,0.17
15784145,0.8
15784146,0.27
15784147,0.17
15784148,0.38
15784149,0.47
15784150,2.1
15784151,2.21
15784152,0.11
15784153,0.3
15784154,0.6
15784155,7.37
15784156,27.66
15784157,9.57
15784158,10.76
15784159,10.25
15784160,0.52
15784161,0.66
15784162,6.1
15784163,1.44
15784164,0.48
15784165,0.19
15784166,0.5
15784167,0.6
15784168,1
15784169,0.8
15784170,0.3
15784171,0.5
15784172,0.22
15784173,1.44
15784174,0.49
15784175,0.54
15784176,1
15784177,0.12
15784178,0.5
15784179,0.8
15784180,0.3
15784181,0.7
15784182,0.8
15784183,0.7
15784184,0.6
15784185,0.11
15784186,0.34
15784187,0.12
15784188,0.39
15784189,0.72
15784190,0.6
15784191,0.24
15784192,0.2
15784193,0.2
15784194,0.2
15784195,0.2
15784196,0.2
15784197,0.1
15784198,0.1
15784199,0.11
15784200,0.2
15784201,0.3
15784202,0.6
15784203,0.2
15784204,0.9
15784205,0.38
15784206,0.86
15784207,0.21
15784208,0.19
15784209,1.31
15784210,0.74
