15772571,0.2
15772572,0
15772573,0
15772574,0
15772575,0
15772576,0
15772577,0
15772578,0
15772579,0.2
15772580,0
15772581,0
15772582,0
15772583,0.2
15772584,0.2
15772585,0.17
15772586,2.17
15772587,1.32
15772588,3.11
15772589,0.31
15772590,0.53
15772591,0.68
15772592,1.45
15772593,1
15772594,0.3
15772595,0.2
15772596,0.1
15772597,0.3
15772598,1.37
15772599,0.19
15772600,0.17
15772601,0.15
15772602,0.1
15772603,0.1
15772604,0
15772605,0
15772606,0
15772607,0
15772608,0
15772609,0
15772610,0
15772611,0
15772612,0
15772613,0
15772614,0
15772615,0
15772616,0
15772617,0
15772618,0
15772619,0.1
15772620,0
15772621,0
15772622,0
15772623,0
15772624,0
15772625,0
15772626,0
15772627,0
15772628,0.1
15772629,0
15772630,0
15772631,0
15772632,0
15772633,0.1
15772634,0.7
15772635,0.1
15772636,0.5
15772637,0.5
15772638,0.4
15772639,0.2
15772640,0
15772641,0
15772642,0
15772643,0
15772644,0
15772645,0
15772646,0.1
15772647,0
15772648,0
15772649,0
15772650,0
