15713031,0.2
15713032,0
15713033,0
15713034,0
15713035,0.1
15713036,0.1
15713037,0.1
15713038,0.2
15713039,0.3
15713040,0.1
15713041,0.5
15713042,0.8
15713043,0.1
15713044,0.1
15713045,0
15713046,0.1
15713047,0.1
15713048,0.1
15713049,0.1
15713050,0.1
15713051,0.1
15713052,0.3
15713053,0.3
15713054,0.1
15713055,0.1
15713056,0
15713057,0.1
15713058,0
15713059,0.1
15713060,0.1
15713061,0
15713062,0.1
15713063,0
15713064,0
15713065,0.1
15713066,0
15713067,0.1
15713068,0
15713069,0.1
15713070,0
15713071,0
15713072,0
15713073,0
15713074,0
15713075,0.1
15713076,0
15713077,0.1
15713078,0.38
15713079,0.1
15713080,0
15713081,0
15713082,0
15713083,0
15713084,0
15713085,0
15713086,0.1
15713087,0
15713088,0
15713089,0
15713090,0
15713091,0.1
15713092,0
15713093,0
15713094,0
15713095,0
15713096,0
15713097,0
15713098,0
15713099,0
15713100,0
15713101,0
15713102,0
15713103,0
15713104,0
15713105,0
15713106,0
15713107,0
15713108,0
15713109,0
15713110,0
15713111,0
15713112,0.2
15713113,0
15713114,0.2
15713115,0.1
15713116,0.1
15713117,0
15713118,0
15713119,0
15713120,0
15713121,0
15713122,0
15713123,0.1
15713124,0.1
15713125,0.2
15713126,0.2
15713127,4.21
15713128,2.01
15713129,3.08
15713130,3.59
15713131,4.14
15713132,2.56
15713133,2.64
15713134,1.89
15713135,2.98
15713136,5.28
15713137,1.43
15713138,1.63
15713139,3.18
15713140,3.46
15713141,4.34
15713142,3.06
15713143,4.19
15713144,1.21
15713145,2.76
15713146,2.85
15713147,0.33
15713148,1.08
15713149,0.44
15713150,0.24
15713151,0.19
15713152,0.9
15713153,0.6
15713154,0.7
15713155,0.5
15713156,0.4
15713157,0.5
15713158,0.4
15713159,0.6
15713160,0.5
15713161,0.3
15713162,0.2
15713163,0.1
15713164,0.2
15713165,0.5
15713166,0.81
